name,size,quantifier,depth,# of distinct symbol,dependency graph
data/why3/pearl/multiprecision/mpz_cmpabs_vcg/isabelle/mpz_cmpabs_Zcmpabs_wmpz_cmpabs_uiqtvc.thy,570,16,43,41,"{""$this"": [""mpz_cmpabs.compare_Compare"", ""mpz_cmpabs.ptralias_Alias"", ""mpz_cmpabs.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mpz_cmpabs.mpz_Z"": [""mpz_cmpabs.lemmas_Lemmas""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.mpz_Zutil"": [""mpz_cmpabs.mpz_Z""], ""mpz_cmpabs.types_Types"": [""mpz_cmpabs.types_Config"", ""mach.c_C""], ""mpz_cmpabs.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_cmpabs.types_Types"", ""mpz_cmpabs.types_Int32Eq"", ""mpz_cmpabs.types_UInt64Eq""], ""mpz_cmpabs.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.ptralias_Alias"": [""mpz_cmpabs.lemmas_Lemmas""], ""mpz_cmpabs.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.compare_Compare"": [""mpz_cmpabs.lemmas_Lemmas""]}"
data/why3/pearl/multiprecision/mpz_cmpabs_vcg/isabelle/mpz_cmpabs_Zcmpabs_wmpz_cmpabsqtvc.thy,639,16,49,39,"{""$this"": [""mpz_cmpabs.compare_Compare"", ""mpz_cmpabs.ptralias_Alias"", ""mpz_cmpabs.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mpz_cmpabs.mpz_Z"": [""mpz_cmpabs.lemmas_Lemmas""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.mpz_Zutil"": [""mpz_cmpabs.mpz_Z""], ""mpz_cmpabs.types_Types"": [""mpz_cmpabs.types_Config"", ""mach.c_C""], ""mpz_cmpabs.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_cmpabs.types_Types"", ""mpz_cmpabs.types_Int32Eq"", ""mpz_cmpabs.types_UInt64Eq""], ""mpz_cmpabs.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.ptralias_Alias"": [""mpz_cmpabs.lemmas_Lemmas""], ""mpz_cmpabs.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_cmpabs.compare_Compare"": [""mpz_cmpabs.lemmas_Lemmas""]}"
data/why3/pearl/multiprecision/mpz_div2exp_vcg/isabelle/mpz_div2exp_Zdiv2exp_div_minusqtvc.thy,18,0,4,9,"{""$this"": [""mpz_div2exp.util_Util"", ""mpz_div2exp.util_UtilOld"", ""mpz_div2exp.compare_Compare"", ""mpz_div2exp.logical_Logical"", ""mpz_div2exp.logical_LogicalOld"", ""mpz_div2exp.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.mpz_Z"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.mpz_Zutil"": [""mpz_div2exp.mpz_Z""], ""mpz_div2exp.util_Util"": [""mpz_div2exp.ptralias_Alias""], ""mpz_div2exp.types_Types"": [""mpz_div2exp.types_Config"", ""mach.c_C""], ""mpz_div2exp.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.util_UtilOld"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_div2exp.types_Types"", ""mpz_div2exp.types_Int32Eq"", ""mpz_div2exp.types_UInt64Eq""], ""mpz_div2exp.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.ptralias_Alias"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.compare_Compare"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.logical_Logical"": [""mpz_div2exp.logical_LogicalUtil"", ""mpz_div2exp.ptralias_Alias""], ""mpz_div2exp.logical_LogicalOld"": [""mpz_div2exp.logical_LogicalUtil""], ""mpz_div2exp.logical_LogicalUtil"": [""mpz_div2exp.lemmas_Lemmas""]}"
data/why3/pearl/multiprecision/mpz_div2exp_vcg/isabelle/mpz_div2exp_Zdiv2exp_div_uniqueqtvc.thy,28,0,4,11,"{""$this"": [""mpz_div2exp.util_Util"", ""mpz_div2exp.util_UtilOld"", ""mpz_div2exp.compare_Compare"", ""mpz_div2exp.logical_Logical"", ""mpz_div2exp.logical_LogicalOld"", ""mpz_div2exp.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.mpz_Z"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.mpz_Zutil"": [""mpz_div2exp.mpz_Z""], ""mpz_div2exp.util_Util"": [""mpz_div2exp.ptralias_Alias""], ""mpz_div2exp.types_Types"": [""mpz_div2exp.types_Config"", ""mach.c_C""], ""mpz_div2exp.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.util_UtilOld"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_div2exp.types_Types"", ""mpz_div2exp.types_Int32Eq"", ""mpz_div2exp.types_UInt64Eq""], ""mpz_div2exp.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.ptralias_Alias"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.compare_Compare"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.logical_Logical"": [""mpz_div2exp.logical_LogicalUtil"", ""mpz_div2exp.ptralias_Alias""], ""mpz_div2exp.logical_LogicalOld"": [""mpz_div2exp.logical_LogicalUtil""], ""mpz_div2exp.logical_LogicalUtil"": [""mpz_div2exp.lemmas_Lemmas""]}"
data/why3/pearl/multiprecision/mpz_div2exp_vcg/isabelle/mpz_div2exp_Zdiv2exp_wmpz_tdiv_q_2expqtvc.thy,4860,78,171,55,"{""$this"": [""mpz_div2exp.util_Util"", ""mpz_div2exp.util_UtilOld"", ""mpz_div2exp.compare_Compare"", ""mpz_div2exp.logical_Logical"", ""mpz_div2exp.logical_LogicalOld"", ""mpz_div2exp.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.mpz_Z"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.mpz_Zutil"": [""mpz_div2exp.mpz_Z""], ""mpz_div2exp.util_Util"": [""mpz_div2exp.ptralias_Alias""], ""mpz_div2exp.types_Types"": [""mpz_div2exp.types_Config"", ""mach.c_C""], ""mpz_div2exp.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.util_UtilOld"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_div2exp.types_Types"", ""mpz_div2exp.types_Int32Eq"", ""mpz_div2exp.types_UInt64Eq""], ""mpz_div2exp.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.ptralias_Alias"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div2exp.compare_Compare"": [""mpz_div2exp.lemmas_Lemmas""], ""mpz_div2exp.logical_Logical"": [""mpz_div2exp.logical_LogicalUtil"", ""mpz_div2exp.ptralias_Alias""], ""mpz_div2exp.logical_LogicalOld"": [""mpz_div2exp.logical_LogicalUtil""], ""mpz_div2exp.logical_LogicalUtil"": [""mpz_div2exp.lemmas_Lemmas""]}"
data/why3/pearl/multiprecision/mpz_div_vcg/isabelle/mpz_div_Zdiv_wmpz_tdiv_qr_uiqtvc.thy,5406,90,175,54,"{""$this"": [""mpz_div.div_Div"", ""mpz_div.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mpz_div.mpz_Z"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.add_Add"": [""mpz_div.ptralias_Alias""], ""mpz_div.div_Div"": [""mpz_div.compare_Compare"", ""mpz_div.util_UtilOld"", ""mpz_div.add_AddOld"", ""mpz_div.sub_SubOld"", ""mpz_div.logical_LogicalOld"", ""mpz_div.mul_Mul""], ""mpz_div.mul_Mul"": [""mpz_div.util_Util"", ""mpz_div.add_Add""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_div.mpz_Zutil"": [""mpz_div.mpz_Z""], ""mpz_div.util_Util"": [""mpz_div.ptralias_Alias""], ""mpz_div.add_AddOld"": [""mpz_div.ptralias_Alias""], ""mpz_div.sub_SubOld"": [""mpz_div.ptralias_Alias""], ""mpz_div.types_Types"": [""mpz_div.types_Config"", ""mach.c_C""], ""mpz_div.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_div.util_UtilOld"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_div.types_Types"", ""mpz_div.types_Int32Eq"", ""mpz_div.types_UInt64Eq""], ""mpz_div.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div.ptralias_Alias"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div.compare_Compare"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.logical_LogicalOld"": [""mpz_div.logical_LogicalUtil""], ""mpz_div.logical_LogicalUtil"": [""mpz_div.lemmas_Lemmas""]}"
data/why3/pearl/multiprecision/mpz_div_vcg/isabelle/mpz_div_Zdiv_wmpz_tdiv_qrqtvc.thy,18764,252,320,56,"{""$this"": [""mpz_div.div_Div"", ""mpz_div.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mpz_div.mpz_Z"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.add_Add"": [""mpz_div.ptralias_Alias""], ""mpz_div.div_Div"": [""mpz_div.compare_Compare"", ""mpz_div.util_UtilOld"", ""mpz_div.add_AddOld"", ""mpz_div.sub_SubOld"", ""mpz_div.logical_LogicalOld"", ""mpz_div.mul_Mul""], ""mpz_div.mul_Mul"": [""mpz_div.util_Util"", ""mpz_div.add_Add""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_div.mpz_Zutil"": [""mpz_div.mpz_Z""], ""mpz_div.util_Util"": [""mpz_div.ptralias_Alias""], ""mpz_div.add_AddOld"": [""mpz_div.ptralias_Alias""], ""mpz_div.sub_SubOld"": [""mpz_div.ptralias_Alias""], ""mpz_div.types_Types"": [""mpz_div.types_Config"", ""mach.c_C""], ""mpz_div.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_div.util_UtilOld"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_div.types_Types"", ""mpz_div.types_Int32Eq"", ""mpz_div.types_UInt64Eq""], ""mpz_div.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div.ptralias_Alias"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_div.compare_Compare"": [""mpz_div.lemmas_Lemmas""], ""mpz_div.logical_LogicalOld"": [""mpz_div.logical_LogicalUtil""], ""mpz_div.logical_LogicalUtil"": [""mpz_div.lemmas_Lemmas""]}"
data/why3/pearl/multiprecision/mpz_get_str_vcg/isabelle/mpz_get_str_Zget_str_pow_mon_strictqtvc.thy,33,0,4,9,"{""$this"": [""mpz_get_str.mpz_Zutil"", ""mpz_get_str.stringlemmas_String_value"", ""mpz_get_str.get_str_Get_str""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mach.c_UChar"": [""mach.c_C""], ""mach.c_String"": [""mach.c_C""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.mpz_Z"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.add_Add"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.div_Div"": [""mpz_get_str.compare_Compare"", ""mpz_get_str.util_UtilOld"", ""mpz_get_str.add_AddOld"", ""mpz_get_str.sub_SubOld"", ""mpz_get_str.logical_LogicalOld"", ""mpz_get_str.mul_Mul""], ""mpz_get_str.mul_Mul"": [""mpz_get_str.util_Util"", ""mpz_get_str.add_Add""], ""mpz_get_str.mpz_Zutil"": [""mpz_get_str.mpz_Z""], ""mpz_get_str.powm_Powm"": [""mpz_get_str.div_Div"", ""mpz_get_str.toom_Toom""], ""mpz_get_str.toom_Toom"": [""mpz_get_str.valuation_Valuation"", ""mpz_get_str.compare_Compare"", ""mpz_get_str.util_UtilOld"", ""mpz_get_str.add_1_Add_1"", ""mpz_get_str.add_AddOld"", ""mpz_get_str.sub_1_Sub_1"", ""mpz_get_str.sub_SubOld"", ""mpz_get_str.mul_Mul_basecase"", ""mpz_get_str.logical_Logical""], ""mpz_get_str.util_Util"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.add_AddOld"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.sub_SubOld"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.add_1_Add_1"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.sub_1_Sub_1"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.types_Types"": [""mpz_get_str.types_Config"", ""mach.c_C""], ""mpz_get_str.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.util_UtilOld"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_get_str.types_Types"", ""mpz_get_str.types_Int32Eq"", ""mpz_get_str.types_UInt64Eq""], ""mpz_get_str.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.ptralias_Alias"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.compare_Compare"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.get_str_Get_str"": [""mpz_get_str.powm_Powm"", ""mpz_get_str.stringlemmas_String_lemmas"", ""mpz_get_str.base_info_BaseInfo""], ""mpz_get_str.logical_Logical"": [""mpz_get_str.logical_LogicalUtil"", ""mpz_get_str.ptralias_Alias""], ""mpz_get_str.mul_Mul_basecase"": [""mpz_get_str.mul_Mul""], ""mpz_get_str.base_info_BaseInfo"": [""mpz_get_str.logical_Logical""], ""mpz_get_str.logical_LogicalOld"": [""mpz_get_str.logical_LogicalUtil""], ""mpz_get_str.logical_LogicalUtil"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.valuation_Valuation"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.stringlemmas_Conversions"": [""mpz_get_str.lemmas_Lemmas"", ""mach.c_String"", ""mach.c_UChar""], ""mpz_get_str.stringlemmas_String_value"": [""mpz_get_str.stringlemmas_String_lemmas"", ""mpz_get_str.stringlemmas_Conversions""], ""mpz_get_str.stringlemmas_String_lemmas"": [""mpz_get_str.lemmas_Lemmas"", ""mach.c_UChar""]}"
data/why3/pearl/multiprecision/mpz_get_str_vcg/isabelle/mpz_get_str_Zget_str_pow_monqtvc.thy,33,0,4,10,"{""$this"": [""mpz_get_str.mpz_Zutil"", ""mpz_get_str.stringlemmas_String_value"", ""mpz_get_str.get_str_Get_str""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mach.c_UChar"": [""mach.c_C""], ""mach.c_String"": [""mach.c_C""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.mpz_Z"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.add_Add"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.div_Div"": [""mpz_get_str.compare_Compare"", ""mpz_get_str.util_UtilOld"", ""mpz_get_str.add_AddOld"", ""mpz_get_str.sub_SubOld"", ""mpz_get_str.logical_LogicalOld"", ""mpz_get_str.mul_Mul""], ""mpz_get_str.mul_Mul"": [""mpz_get_str.util_Util"", ""mpz_get_str.add_Add""], ""mpz_get_str.mpz_Zutil"": [""mpz_get_str.mpz_Z""], ""mpz_get_str.powm_Powm"": [""mpz_get_str.div_Div"", ""mpz_get_str.toom_Toom""], ""mpz_get_str.toom_Toom"": [""mpz_get_str.valuation_Valuation"", ""mpz_get_str.compare_Compare"", ""mpz_get_str.util_UtilOld"", ""mpz_get_str.add_1_Add_1"", ""mpz_get_str.add_AddOld"", ""mpz_get_str.sub_1_Sub_1"", ""mpz_get_str.sub_SubOld"", ""mpz_get_str.mul_Mul_basecase"", ""mpz_get_str.logical_Logical""], ""mpz_get_str.util_Util"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.add_AddOld"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.sub_SubOld"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.add_1_Add_1"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.sub_1_Sub_1"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.types_Types"": [""mpz_get_str.types_Config"", ""mach.c_C""], ""mpz_get_str.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.util_UtilOld"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_get_str.types_Types"", ""mpz_get_str.types_Int32Eq"", ""mpz_get_str.types_UInt64Eq""], ""mpz_get_str.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.ptralias_Alias"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.compare_Compare"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.get_str_Get_str"": [""mpz_get_str.powm_Powm"", ""mpz_get_str.stringlemmas_String_lemmas"", ""mpz_get_str.base_info_BaseInfo""], ""mpz_get_str.logical_Logical"": [""mpz_get_str.logical_LogicalUtil"", ""mpz_get_str.ptralias_Alias""], ""mpz_get_str.mul_Mul_basecase"": [""mpz_get_str.mul_Mul""], ""mpz_get_str.base_info_BaseInfo"": [""mpz_get_str.logical_Logical""], ""mpz_get_str.logical_LogicalOld"": [""mpz_get_str.logical_LogicalUtil""], ""mpz_get_str.logical_LogicalUtil"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.valuation_Valuation"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.stringlemmas_Conversions"": [""mpz_get_str.lemmas_Lemmas"", ""mach.c_String"", ""mach.c_UChar""], ""mpz_get_str.stringlemmas_String_value"": [""mpz_get_str.stringlemmas_String_lemmas"", ""mpz_get_str.stringlemmas_Conversions""], ""mpz_get_str.stringlemmas_String_lemmas"": [""mpz_get_str.lemmas_Lemmas"", ""mach.c_UChar""]}"
data/why3/pearl/multiprecision/mpz_get_str_vcg/isabelle/mpz_get_str_Zget_str_wmpz_get_strqtvc.thy,15953,184,166,80,"{""$this"": [""mpz_get_str.mpz_Zutil"", ""mpz_get_str.stringlemmas_String_value"", ""mpz_get_str.get_str_Get_str""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mach.c_UChar"": [""mach.c_C""], ""mach.c_String"": [""mach.c_C""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.mpz_Z"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.add_Add"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.div_Div"": [""mpz_get_str.compare_Compare"", ""mpz_get_str.util_UtilOld"", ""mpz_get_str.add_AddOld"", ""mpz_get_str.sub_SubOld"", ""mpz_get_str.logical_LogicalOld"", ""mpz_get_str.mul_Mul""], ""mpz_get_str.mul_Mul"": [""mpz_get_str.util_Util"", ""mpz_get_str.add_Add""], ""mpz_get_str.mpz_Zutil"": [""mpz_get_str.mpz_Z""], ""mpz_get_str.powm_Powm"": [""mpz_get_str.div_Div"", ""mpz_get_str.toom_Toom""], ""mpz_get_str.toom_Toom"": [""mpz_get_str.valuation_Valuation"", ""mpz_get_str.compare_Compare"", ""mpz_get_str.util_UtilOld"", ""mpz_get_str.add_1_Add_1"", ""mpz_get_str.add_AddOld"", ""mpz_get_str.sub_1_Sub_1"", ""mpz_get_str.sub_SubOld"", ""mpz_get_str.mul_Mul_basecase"", ""mpz_get_str.logical_Logical""], ""mpz_get_str.util_Util"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.add_AddOld"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.sub_SubOld"": [""mpz_get_str.ptralias_Alias""], ""mpz_get_str.add_1_Add_1"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.sub_1_Sub_1"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.types_Types"": [""mpz_get_str.types_Config"", ""mach.c_C""], ""mpz_get_str.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.util_UtilOld"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_get_str.types_Types"", ""mpz_get_str.types_Int32Eq"", ""mpz_get_str.types_UInt64Eq""], ""mpz_get_str.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.ptralias_Alias"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.compare_Compare"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.get_str_Get_str"": [""mpz_get_str.powm_Powm"", ""mpz_get_str.stringlemmas_String_lemmas"", ""mpz_get_str.base_info_BaseInfo""], ""mpz_get_str.logical_Logical"": [""mpz_get_str.logical_LogicalUtil"", ""mpz_get_str.ptralias_Alias""], ""mpz_get_str.mul_Mul_basecase"": [""mpz_get_str.mul_Mul""], ""mpz_get_str.base_info_BaseInfo"": [""mpz_get_str.logical_Logical""], ""mpz_get_str.logical_LogicalOld"": [""mpz_get_str.logical_LogicalUtil""], ""mpz_get_str.logical_LogicalUtil"": [""mpz_get_str.lemmas_Lemmas""], ""mpz_get_str.valuation_Valuation"": [""NTP4Verif.NTP4Verif""], ""mpz_get_str.stringlemmas_Conversions"": [""mpz_get_str.lemmas_Lemmas"", ""mach.c_String"", ""mach.c_UChar""], ""mpz_get_str.stringlemmas_String_value"": [""mpz_get_str.stringlemmas_String_lemmas"", ""mpz_get_str.stringlemmas_Conversions""], ""mpz_get_str.stringlemmas_String_lemmas"": [""mpz_get_str.lemmas_Lemmas"", ""mach.c_UChar""]}"
data/why3/pearl/multiprecision/mpz_getset_vcg/isabelle/mpz_getset_Set_abs_castqtvc.thy,452,7,80,20,"{""$this"": [""mpz_getset.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mpz_getset.mpz_Z"": [""mpz_getset.lemmas_Lemmas""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.mpz_Zutil"": [""mpz_getset.mpz_Z""], ""mpz_getset.types_Types"": [""mpz_getset.types_Config"", ""mach.c_C""], ""mpz_getset.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_getset.types_Types"", ""mpz_getset.types_Int32Eq"", ""mpz_getset.types_UInt64Eq""], ""mpz_getset.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""]}"
data/why3/pearl/multiprecision/mpz_getset_vcg/isabelle/mpz_getset_Set_wmpz_get_uiqtvc.thy,410,8,87,40,"{""$this"": [""mpz_getset.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mpz_getset.mpz_Z"": [""mpz_getset.lemmas_Lemmas""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.mpz_Zutil"": [""mpz_getset.mpz_Z""], ""mpz_getset.types_Types"": [""mpz_getset.types_Config"", ""mach.c_C""], ""mpz_getset.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_getset.types_Types"", ""mpz_getset.types_Int32Eq"", ""mpz_getset.types_UInt64Eq""], ""mpz_getset.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""]}"
data/why3/pearl/multiprecision/mpz_getset_vcg/isabelle/mpz_getset_Set_wmpz_set_siqtvc.thy,640,12,99,46,"{""$this"": [""mpz_getset.mpz_Zutil""], ""mach.c_C"": [""Why3STD.Ref_Ref"", ""mach.int_Unsigned""], ""mpz_getset.mpz_Z"": [""mpz_getset.lemmas_Lemmas""], ""mach.int_Unsigned"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.mpz_Zutil"": [""mpz_getset.mpz_Z""], ""mpz_getset.types_Types"": [""mpz_getset.types_Config"", ""mach.c_C""], ""mpz_getset.types_Config"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.lemmas_Lemmas"": [""Why3STD.map_Const"", ""Why3STD.map_MapEq"", ""mpz_getset.types_Types"", ""mpz_getset.types_Int32Eq"", ""mpz_getset.types_UInt64Eq""], ""mpz_getset.types_Int32Eq"": [""NTP4Verif.NTP4Verif""], ""mpz_getset.types_UInt64Eq"": [""NTP4Verif.NTP4Verif""]}"
